x,y,z
-2533,-461,13940
-2160,-49,13824
-1951,296,13505
-2149,487,13277
-2579,504,13469
-2772,435,13954
-2752,386,14430
-2555,424,14900
-2106,533,15075
-1630,433,15090
-1397,451,15107
-1440,478,15223
-1620,676,15585
-2322,844,16026
-2720,620,15324
-2726,615,14890
-2679,545,14814
-2449,313,14968
-1940,459,14925
-1569,848,15147
-1476,1175,15604
-1515,1453,16155
-1657,1815,16495
-1931,2074,16558
-2217,1651,16812
-2147,1152,16772
-1919,770,16587
-1442,499,16160
-728,800,16040
-151,1435,16891
324,2286,17895
116,2834,18636
-567,2727,19102
-972,2122,18886
-1170,1399,17832
-1212,827,16825
-910,712,16064
-478,1078,15769
-11,1475,15680
-275,1525,15740
-973,1238,16297
-1338,644,17145
-1216,309,17118
-1142,272,16485
-1094,69,15881
-1124,-22,15732
-1052,283,16047
-824,922,16694
-968,1830,17345
-1068,2108,17607
-1462,1459,17011
-2079,3,15885
-2745,-1741,15605
-2982,-2396,16714
-2016,-1683,18213
-937,-606,19988
-54,556,21263
447,1344,21852
1008,1847,22037
765,1550,21603
342,1197,20848
2,216,20217
-381,-151,19498
-659,-391,18962
-896,-554,18540
-928,-346,18216
-829,116,17899
-529,709,17815
-176,1416,17836
67,1839,17868
264,1848,17589
187,1678,16838
-87,1519,15903
-40,810,15804
-304,123,16478
-129,-370,17324
90,-585,18266
240,-749,18676
292,-792,18451
488,-818,18119
472,-1049,17979
442,-1242,18110
517,-1260,18182
411,-1214,17805
307,-1453,17647
40,-1494,18115
250,-1280,18935
805,-884,20263
1473,-59,22119
1897,786,22272
2129,866,22051
3697,-179,22008
995,1396,16061
874,-1036,17907
180,-1273,18094
461,-1072,18843
580,-775,19185
657,-669,18830
587,-921,18577
609,-1260,20200
474,-1137,21665
533,-1153,21565
441,-1040,20921
415,-854,20489
335,-831,20114
189,-1038,19902
-1,-1523,20391
-215,-2011,21145
-249,-2119,21398
42,-1733,21207
362,-1179,20970
467,-900,20827
705,-509,20754
977,104,21166
1216,712,21698
1437,1290,21775
1461,1389,21576
1187,966,21256
700,251,20882
220,-578,20518
-2,-948,20026
155,-925,19419
282,-836,19061
506,-639,19127
543,-518,20657
762,-408,22051
923,-215,22036
905,-217,21315
629,-115,20047
432,109,18541
214,31,17291
150,-180,16529
134,-170,16455
216,-243,16799
101,-635,17733
-109,-783,18463
-308,-1113,18732
-748,-1426,18339
-1190,-1454,17298
-1468,-1313,16057
-1707,-811,14692
-1662,60,13206
-1496,364,12903
-1706,579,13925
-1438,544,15076
-1394,502,16332
-1420,652,16758
-1622,405,16975
-2053,-34,16610
-2372,-168,15337
-2610,-397,14031
-2648,-483,13602
-2766,-248,14450
-2414,145,16036
-1863,933,16830
-1515,1873,16265
-1423,2314,15022
-1708,2136,13720
-2183,1531,12628
-2672,950,11371
-3201,443,10352
-3527,-119,9486
-3646,-261,8494
-3582,-140,8099
-3501,132,9068
-3047,501,10669
-2725,884,12405
-2481,1268,13480
-2316,1218,13768
-2420,1134,13493
-2479,753,13012
-2727,261,12297
-2851,-47,11538
-2883,-192,11075
-2792,141,10881
-2662,324,11520
-2558,348,13033
-2263,706,14349
-1780,1118,15307
