x,y,z
5968,-950,-1095
4759,208,-1874
5145,1278,-2321
6412,2607,-1929
6667,3546,-975
5621,3826,-135
4248,4217,567
3309,4485,1185
2554,4772,1258
1995,5316,1170
1463,5522,1215
843,4992,1409
200,4184,1694
-619,3306,1850
-1525,2168,1872
-1384,69,2031
871,-1794,2961
4736,-3617,3622
9457,-5883,4413
14774,-6973,4669
21129,-7076,4857
25450,-7551,4193
28671,-8743,2961
32407,-9397,2704
32767,-9698,2217
32723,-9802,925
32752,-9446,-727
32767,-9362,-2248
32767,-9722,-2521
32691,-10407,-2079
31369,-10249,-1517
28906,-9352,-358
25721,-9038,1040
21954,-8804,2314
18339,-8001,3086
14867,-6767,1974
12429,-5091,174
11059,-3355,-1713
10387,-1805,-2982
9005,-507,-4058
7930,1020,-4374
7299,1781,-3343
6714,2246,-1978
6367,2520,-457
5696,2710,730
4397,3364,1224
3080,3821,1151
2160,4550,869
1393,5257,774
628,4975,989
-54,3914,1184
-581,3243,1333
-1206,2673,1573
-1628,1509,2149
-395,-820,2957
4065,-3210,4502
9186,-4423,5794
13767,-5097,5692
18404,-6265,4973
24097,-7876,4762
29504,-8237,4079
32767,-8090,2968
32767,-8796,1431
32709,-9189,-134
32765,-9239,-1661
32767,-9268,-2942
32766,-9193,-3215
32767,-9649,-2387
32538,-9695,-1887
30057,-9053,-1174
25953,-8495,-80
21933,-7948,954
18161,-7422,1955
14801,-6252,1823
11893,-4517,966
9386,-2926,-282
7536,-1633,-1269
6927,-59,-2143
7542,975,-1967
7976,2102,-1226
7597,2908,-512
6403,3121,68
5757,3513,816
5286,3947,1388
4581,4328,1055
3633,4803,407
2851,5213,-119
2323,5272,-282
1951,4751,-230
1453,3880,-11
841,3139,506
-380,2225,1184
-1203,450,1989
1111,-2016,3268
6271,-3541,4760
10951,-4791,5792
14925,-5777,5760
20841,-6603,5244
28080,-7564,4921
32753,-7495,4192
32767,-7524,2941
32700,-8044,1441
32759,-8492,119
32767,-8659,-1498
32766,-8558,-2462
32767,-8376,-2964
31942,-8523,-3106
29420,-8016,-2067
26548,-7513,-359
23526,-7329,1608
20884,-7029,3089
18119,-6259,3696
15233,-5179,3112
12772,-4045,1926
10463,-2915,362
9023,-1148,-1289
8836,72,-2208
8594,1470,-2819
7835,2592,-3173
6163,3261,-2985
4731,4048,-2510
3637,4733,-1858
2665,4966,-833
1872,5225,-30
804,5490,465
-207,5492,607
-646,5246,631
-1019,4667,1043
-1400,3574,1762
-1893,1872,2102
-696,-634,2350
3199,-2416,2616
8898,-2843,2959
13918,-3831,2768
18067,-4486,2516
21101,-5300,1977
25069,-6690,2365
29491,-7641,3065
32767,-8501,3558
32767,-9711,3324
32708,-10039,2916
32765,-10113,1893
32767,-9866,22
32766,-9649,-1733
32746,-9523,-2988
31112,-8770,-3758
27123,-8231,-3745
23488,-7408,-2702
20027,-6774,-1325
17440,-6330,-619
16605,-5166,-272
14284,-4060,-894
12370,-2836,-1991
11504,-1330,-2042
9933,62,-1751
7833,1005,-1011
5896,1580,208
4160,2427,1270
3233,3243,1572
2747,4285,1776
2229,5393,1857
1388,5827,1923
417,6176,1997
-488,6450,2027
-1251,6451,1975
-1846,6004,2166
-2029,5229,2514
-2582,4211,2702
-3277,2729,2329
-2661,357,1926
368,-1772,2138
