x,y,z
4611,114,18123
4842,-117,18338
4668,-910,18651
4292,-1798,19083
3892,-2048,18827
3578,-2057,18271
3236,-2002,17756
3114,-2005,17303
3183,-1608,16910
3397,-1072,16881
3613,-745,17008
3617,-304,16606
3440,14,16051
2959,-25,15762
2598,-354,15501
2232,-557,15259
2085,-453,15227
2188,-201,15573
2195,19,16113
2153,255,16504
2096,503,16405
1992,492,15888
1769,367,15596
1810,327,15559
1799,609,15591
1544,576,16110
1271,417,16664
1145,504,16998
1029,592,17108
1121,537,17183
1078,244,17474
1086,133,17595
1055,29,17794
908,177,17976
915,522,17804
664,598,17341
40,231,16768
-667,-439,16611
-1333,-696,16584
-1425,-439,16917
-1274,6,17600
-1316,588,17952
-1362,1113,17591
-1569,1112,17121
-2133,444,16852
-2572,-105,16848
-3338,-652,16633
-4073,-1374,16312
-4588,-2032,16170
-4872,-2348,16099
-4846,-2381,16094
-4711,-2291,16468
-4416,-2365,17162
-4319,-2097,17775
-4202,-1702,18209
-4056,-1501,18500
-4230,-1560,18591
-4465,-2099,18444
-4958,-2909,18195
-5408,-3476,18078
-5499,-3570,18234
-5493,-3414,18339
-5522,-3044,18145
-5449,-2751,17926
-5336,-2511,17921
-5130,-1980,17993
-4819,-1370,17944
-4637,-976,17571
-4609,-784,17085
-4643,-1090,16780
-5086,-1630,16578
-5172,-2035,16704
-5149,-2346,16764
-5169,-2725,16669
-5009,-2964,16461
-4550,-2720,16135
-4107,-2054,15654
-3741,-1245,15515
-3344,-756,15897
-3019,-602,16394
-2775,-437,16551
-2399,-821,16898
-2288,-1534,17211
-2156,-1665,17214
-1762,-1448,16775
-1535,-1153,16533
-1156,-893,16642
-660,-772,17681
-480,-847,17770
-110,-672,17536
204,-214,17394
420,514,17296
764,840,17221
882,472,17006
937,170,16764
1103,264,16988
1526,164,17454
1724,286,17385
1683,319,17107
1819,239,16764
1900,74,16753
2023,-305,17116
2040,-778,17370
2008,-1134,17239
2101,-1432,17024
2107,-1791,16955
2315,-1948,17225
2642,-1973,17572
2800,-1839,17762
3152,-1422,17780
3574,-914,17797
3893,-911,18344
4161,-931,18787
4333,-856,18644
4261,-1131,18130
3920,-1550,17365
3757,-1658,16669
3846,-1697,16647
4076,-1640,17391
4339,-1595,17998
4460,-1662,17914
4453,-1400,17332
4495,-834,16497
4555,-293,15680
4606,-36,15322
4613,220,15338
4716,598,15438
4757,498,15734
4568,95,16388
4400,-484,17237
4370,-948,17829
4216,-936,17840
4247,-711,17703
4186,-314,17681
4063,-117,17758
3819,-306,17848
3458,-932,17694
3044,-1748,17555
2766,-2094,17393
2856,-1837,17283
3116,-1475,17362
3224,-1181,17366
2924,-851,17202
2447,-514,17010
2178,-675,16949
1997,-969,17099
1914,-824,17194
2236,-251,17395
2625,399,17573
2914,763,17314
2778,620,16872
2423,-168,16772
1980,-821,16929
1539,-1349,16998
1101,-1607,16963
688,-1316,16587
600,-1015,16428
740,-599,16372
969,-209,16508
1287,-208,16773
1419,-119,17163
1467,18,17666
1346,44,17941
992,63,17655
723,-17,17324
622,-194,17182
543,-552,17170
356,-918,17333
218,-836,17127
-17,-688,16942
-317,-582,16833
-474,-206,16796
-360,741,16838
-32,1394,17070
-75,1162,17612
-435,812,17715
-888,564,17233
-1650,171,16553
-2178,-180,15901
-2348,-597,15162
-2692,-517,14754
-2385,95,14712
