x,y,z
-609,-411,17048
-612,-427,17040
-593,-408,16992
-607,-366,17028
-586,-382,17019
-595,-404,17011
-584,-431,17033
-620,-415,16988
-612,-412,17022
-596,-396,17059
-586,-371,17029
-584,-384,17003
-622,-388,17005
-616,-411,17002
-598,-379,16976
-561,-372,16983
-578,-368,16989
-587,-434,17031
-622,-454,17090
-610,-429,16993
-591,-405,16995
-581,-416,17030
-591,-418,16944
-604,-400,16935
-589,-372,17154
-623,-343,17613
-592,-328,17264
-695,-403,16204
-587,-323,17164
-608,-313,17253
-631,-381,16776
-608,-448,17050
-546,-429,17104
-560,-417,16827
-571,-414,16967
-548,-403,17464
-596,-424,17076
-638,-445,16622
-648,-380,17325
-625,-364,17192
-662,-371,16729
-609,-359,17104
-562,-388,16798
-587,-370,17186
-587,-421,16970
-543,-501,17081
-557,-448,16957
-553,-429,16991
-587,-433,17171
-637,-399,17135
-634,-377,16972
-633,-357,17008
-627,-373,16881
-608,-327,17175
-618,-351,17018
-628,-405,16860
-600,-392,17102
-576,-420,17018
-576,-474,17090
-554,-422,17093
-546,-403,17024
-597,-411,17076
-652,-412,17092
-635,-360,17079
-623,-355,16928
-615,-400,16887
-661,-377,17069
-650,-374,17056
-576,-393,16988
-563,-412,16979
-567,-468,17039
-588,-446,17117
-588,-421,17116
-541,-450,17053
-575,-407,16945
-612,-359,17020
-631,-356,17067
-665,-387,16941
-605,-361,16955
-580,-338,17043
-592,-414,17049
-654,-424,17016
-621,-389,17050
-595,-421,17059
-584,-433,17030
-602,-399,17016
-579,-407,17020
-585,-381,17014
-624,-378,16970
-607,-403,16994
-626,-393,17003
-631,-353,17019
-621,-390,17037
-625,-426,16962
-627,-401,17046
-615,-363,17091
-600,-416,17008
-601,-403,16974
-559,-381,17001
-573,-385,17116
-611,-359,17116
-582,-395,16985
-606,-414,16998
-591,-382,17101
-589,-387,17079
-610,-388,16971
-602,-389,17005
-633,-381,17020
-623,-379,17046
-595,-395,17116
-591,-375,17044
-577,-362,16978
-577,-378,17016
-607,-393,17033
-579,-425,17016
-580,-401,17030
-595,-400,17071
-629,-413,17071
-624,-394,17014
-619,-379,17056
-608,-397,16997
-615,-414,17018
-606,-429,17103
-599,-402,17028
-579,-383,16941
-588,-401,17031
-561,-421,17067
-587,-404,17052
-595,-411,17025
-600,-427,16990
-610,-380,17034
-621,-386,17046
-633,-422,17008
-590,-398,17029
-597,-385,17020
-626,-394,17003
-631,-415,17019
-599,-428,17008
-560,-415,17051
-601,-440,17062
-578,-428,17028
-598,-372,17063
-611,-390,17003
-633,-414,17009
-653,-414,17071
-643,-398,17071
-591,-414,17017
-601,-396,16994
-599,-419,17007
-596,-380,17019
-585,-408,17077
-590,-444,16937
-574,-401,17044
-597,-375,17110
-611,-390,17059
-610,-402,17042
-626,-369,17041
-618,-350,17000
-624,-379,17047
-630,-382,16979
-623,-386,17017
-614,-401,17086
-617,-371,17074
-614,-410,17025
-596,-424,17035
-598,-418,17036
-601,-407,17075
-612,-437,17045
-628,-399,17027
-594,-368,17039
-585,-380,17028
-637,-364,17014
-636,-385,17039
-635,-396,17070
-589,-391,17024
-588,-410,17045
-597,-391,17048
-580,-388,17076
-555,-368,17068
-576,-383,16980
-604,-363,17039
-605,-384,17050
-603,-372,17069
